id,name,query
4137e9d8-1351-4d52-bcf2-816ffbb5c8bf,"Health First Medical Centre","Stand Number 3077 Aturf Village, Ngezi, Harare"
869b3003-bac7-4a94-b89b-b69d20eec605,"Health First Surgery 3","Stand 90 Turf Township, Ngezi, Harare"
1395a196-40bf-49b1-bfc2-1e413e947245,"Med-chip Pharmacy-ngezi","905 Turf Village Mhondoro, Ngezi, Harare"
bdea085f-6df8-4e4c-9709-643ccad0c243,"Medcity Dental Clinic","Stand Number 9369 Turf Business Centre Mhondoro, Ngezi, Harare"
ac26b519-9596-41e7-9b7a-004464a48d5f,"Medicity Laboratory","5513/15 Turf Business Centre, Ngezi, Harare"
c293ecae-f712-4b86-ab44-171a05b01bc4,"Nectacare Pharmacy","3423 Turf, Ngezi, Harare"
7631fdfe-769c-4459-a44a-306b07869186,"Nectarcare Healthcare Centre-ngezi","5503 Turf, Ngezi, Harare"
efe0927e-3d4f-4e74-a170-2ab6817288f7,"Nedvest Laboratory","1170 Turf, Ngezi, Harare"
a647f988-7031-4711-bce0-2d2d4fc15560,"Ngezi Biotech Clinic","Suite 7 Old Mutual Complex, Ngezi, Harare"
171cb1c7-c8e3-4db6-8ff8-2bc001895f41,"Ngezi Medical Centre","Stand No. 1067 Turf, Ngezi, Harare"
748863b1-10f8-4992-b5a9-daa57c0cda33,"Ngezi Mediclinic Maternity","Stand Number 5513/15 Turf Business Centre, Ngezi, Harare"
79293496-1572-4456-9600-83d82ae4a684,"Ngezi Physiotherapy Clinic","Stand No 5094 Health Plaza Turf, Ngezi, Harare"
68973754-0e12-4085-b68f-8eaec6b49572,"Ngezi Trauma Centre","Zimplats Mining Division Mhondoro, Ngezi, Harare"
c1088418-4cf3-4a36-bae0-e8a1d27f9a89,"Planet Dental Surgery - Gura","2752 Turf Business Centre, Ngezi, Harare"
2353c57a-a99b-47a5-8ec5-25029591fdd3,"Planet Dental Surgery-turf","1064 Turf Village, Ngezi, Harare"
1f111b60-3681-4ea4-a0fc-e441dc11c618,"Platinum Physiotherapy Clinic","1088 Turf Village Zimplats Mine, Ngezi, Harare"
fe359e6e-375f-4ed4-92fa-86a62d7cc52a,"Platinum Radiology Systems","Stand Number 1067, Ngezi, Harare"
9d474340-a5ec-47f8-bf48-eb87a8cd0bb1,"Platinum Radiology Systems","897 Turf Business Centre, Ngezi, Harare"
c035b6d1-46d1-4f64-8f75-b9094ac649fb,"Platinum Surgery","No.3076 Acore Houses Turf, Ngezi, Harare"
adec5be6-e8ad-41eb-ade3-526059f52534,"Queen Mary Biotech Laoratory","Suite 8 Old Mutual Comp[lex Turf, Ngezi, Harare"
bc19752f-5610-4c5a-a3a7-a2baacb58f77,"Selous Metallurgical Complex Clinic","Zimplats Mine, Makwiro Road P.O BOX 61, Selous, Ngezi, Harare"
8354c5e7-f590-4433-8566-b2ab8744acb6,"Terminus Pharmacy","Stand Number 3077 A, Ngezi, Harare"
8d8477f1-e6ea-4931-90f4-f528a88dc94b,"Turf Carepoint Medical Centre","Stand No. 5517 Turf Business Centre, Ngezi, Harare"
72a09568-96c7-4879-a073-5fdd8ffc91a2,"Turfx Occupational Health Centre","Stand Number 2752, Ngezi, Harare"
9659ae63-45aa-476e-98b7-6f43813eadc7,"Turfx Occupational Health Centre - Xray","Stand No. 2752 Corehouse Turf Business Centre, Ngezi, Harare"
f7c5b33e-8a2f-4e41-9c0b-c9237993668f,"Caremark Pharmacy","Stand Number 60 Ngundu Business Centre, Ngundu, Harare"
62562b5a-1561-4c48-8703-6a2efaefc7e3,"Ngundu Intercare Surgery","Stand 502 Ngundu Business Centre, Ngundu, Harare"
d03fd76f-a7c9-4eb5-82af-928c9e0e730d,"Westbay Dental Clinic","469 Ngundu Business Centre, Ngundu, Harare"
aff14334-0095-4427-87fb-099cac960e2e,"Westbay Dental Lab","469 Ngundu Shopping Centre, Ngundu, Harare"
c57e017e-5a4b-4cc7-949c-3396862b9978,"Mdengelele Rural Health Centre","Mdengelele Rural Health Centre, Nkayi, Harare"
810719f1-3772-436d-a92e-e5a9cd9ea733,"Nkayi Pharmacy","394 Nkayi Centre, Nkayi, Harare"
ca04e79e-eefa-4d89-b747-1b3ec205a2e4,"Simbo Rural Health Centre","Ward 14 Ntuva Village, Nkayi, Harare"
54d3a688-84d8-4d17-b5ff-7f13807ca9bf,"AM Surgery","17328 Ngoni, Norton, Mashonaland West"
05e5fde7-675f-4bc6-a4d0-e95ab780a76b,"Attellus Laboratory","1146 Town Centre, Norton, Mashonaland West"
726e4f7d-3106-4e91-884e-d78d01a99131,"Beersheba Mission Clinic","Beersheba Mission Clinic Box 354, Norton, Mashonaland West"
6ce4e2e3-17e3-40eb-9a9e-4697e1cf1f3c,"Checkline Medical Centre","4102 Nharira View, Norton, Mashonaland West"
5ffb06bf-f0ed-4bab-a1b8-d3af35195451,"Chiremba Surgery","Stand 3700 Ngoni Township, Norton, Mashonaland West"
06eff64e-9a84-4289-9ca4-1a04d3d31a97,"City Physiotherapy Clinic- Norton","Suite 6 Resim Mall 11557 Norton Town Centre, Norton, Mashonaland West"
949d300d-bf11-470d-98ea-5d65461a6f4a,"Clearvision Eye Clinic","N 299 Ngoni Township, Norton, Mashonaland West"
acc78610-c4f9-41b6-a2fb-25844c2dbb61,"Connect Pharmacy","K 2005 Katanga, Norton, Mashonaland West"
0774777e-9e26-44e3-b97c-22730a61c98c,"Connect Pharmacy","2024 Ngoni Township, Norton, Mashonaland West"
545b9ad7-1e2d-4aed-87b0-208fcb630092,"Coolwaters Pharmacy","3897 Nhoro Road Nharira, Norton, Mashonaland West"
043b47ff-f68f-4cba-89eb-8f51677258fc,"DR Simbarashe Raphel Masokwedza Surgery","House Number 17328 Ngoni Township, Norton, Mashonaland West"
6cddefe3-04d0-4228-ae30-9d71f2aa0f9c,"Easthetic Dental Laboratory","605 Corn Market Twinlakes Park, Norton, Mashonaland West"
4f4fe6b2-3b25-4a8c-87df-4b6f6b3d024e,"Faith Pharmacy","Shop 5 Sagonda Complex K 2006 Katanga, Norton, Mashonaland West"
0c6faf62-55fd-48c7-b695-5655bb5ce39d,"Fassa Fight Against Substance Abuse And Addiction Hospital","4164 Nharira View, Norton, Mashonaland West"
4663794e-41c9-488c-9a6c-cf0c194b18db,"Firmfaith Pharmacy","3973/6 Katanga, Norton, Mashonaland West"
0275f29c-074c-4554-a75b-ff665b495bae,"Galloway Medical Centre","15100 Galloway Park, Norton, Mashonaland West"
79f80171-d54f-4176-9eb2-7f6345b25a97,"Gracechem Pharmacy- Norton","Stand Number 30436 Knowe, Norton, Mashonaland West"
13a20283-7590-400f-8e8d-bd8b9896290d,"Guardian Pharmacy - Norton","K 2115 Katanga Twnship, Norton, Mashonaland West"
06630520-9421-44c1-8c78-617e5ca7b376,"Joburg Medical Centre","16559 Johannesburg, Norton, Mashonaland West"
06e64cd1-e458-4b35-b95b-9576fa220791,"Katanga Central Imaging Centre","K 2040 Katanga, Norton, Mashonaland West"
84de15a5-405e-43ba-bd52-b353f0c539fa,"Katanga Central Surgery","K 2040 Katanga, Norton, Mashonaland West"
55476b4d-ed39-44a1-a38a-6502f9a57bf5,"Lonebright Diagnostics(pvt) Ltd","K 2115 Katanga, Norton, Mashonaland West"
6467aaac-b8d6-4a50-835e-afef8fe5308b,"Marilabs Medical Laborarories","3897 Nhoro Road Nharira View, Norton, Mashonaland West"
1b2f15a4-4990-4a20-a071-bfef412aee9e,"Mariland Medical Centre And Maternity Home","3897 Nhoro Road, Nharira View, Norton, Mashonaland West"
264818b9-7bc3-4b5e-a7b1-d08280d1c234,"Mariland Medical Centre And Maternity Home","3897 Nhoro Road Nharira View, Norton, Mashonaland West"
969798be-87c2-46fd-aa39-05e46ae22453,"Mariland Medical Centre - X-ray Unit","3897 Nhoro Road Nharira View, Norton, Mashonaland West"
73e3bd83-da5a-444b-867e-20a06c583986,"Markbright Clinical Laboratories","143 Cornmarket Cresent Norton Town Centre, Norton, Mashonaland West"
be37bd3d-b0c4-4dbb-8569-5539cfd06ae7,"Monday Pharmacy","646 Nharira Shops, Norton, Mashonaland West"
a0045b90-02d9-4ca1-a282-fa73fa377bef,"Norton Dental","Shop 5 Cipf Complex, Norton, Mashonaland West"
dd552470-e1d6-4533-ba9d-e00242dbcca3,"Norton Dental","605 Corn Market Crescent, Norton, Mashonaland West"
64bc5ecd-2aea-4017-bb84-6bf2dfaa548d,"Norton Pharmacy","2014 Katanga, Norton, Mashonaland West"
fdbe7c39-cb9f-4d23-ac8d-3d7f9d184c31,"Norton Physiotherapy Clinic","3403 Shinga Building Calfa, Norton, Mashonaland West"
1c8f5673-023f-4921-8ff4-3beab39f9716,"Norton Private Clinic","605 Cornmarket Cresent, Norton, Mashonaland West"
744538ac-fc58-4e24-8b0e-132f14bea682,"Oakwood Pharmacy","Shop 7 Stand 21813 Durawall Katanga, Norton, Mashonaland West"
169e4af4-c393-493e-a5d9-9272354b7000,"Oval Pharmacy","Shop Number 1, Stand 1105 Cornmarket, Norton, Mashonaland West"
a0d91fe1-0013-4a14-b814-94c50d925cb6,"Oval Pharmacy","K 2005 Katanga Township, Norton, Mashonaland West"
205905b0-a080-4d6c-aa9b-c977b37a190c,"PSP Norton Pharmacy","2868 Calfa Katanga, Norton, Mashonaland West"
4d2f4250-1371-49b1-95d2-704e6da2bd54,"Rutwill Medical Services","1393 Knowe Phase 1, Norton, Mashonaland West"
e4cf3b3c-5f23-401d-9f56-e84c0b35e2c0,"Sideway Family Care Clinic","Lydiate Grading Shade, Norton, Mashonaland West"
3205c338-7f04-4b8b-80af-b48b08385529,"Sideways Ambulance Service","2050 Maridale, Norton, Mashonaland West"
83b8d94f-8c85-4d3d-ae32-ad125a7f1647,"Sideways Family Care Clinic - Maridale","House Number 2050 Maridale, Norton, Mashonaland West"
02e6fc33-a624-4f12-810a-31db9e22835b,"St Padre Pio Polyclinic","St 11228 Johannesburg Maridale, Norton, Mashonaland West"
63f8c895-f271-4630-a8aa-ad689102635b,"Triple C Pigs Clinic","48 KM Peg Harare Bulawayo Highway, Norton, Mashonaland West"
513f5a7e-f685-4eb6-9840-b534432484a9,"Vimbayi Surgery","K 2115 Katanga, Norton, Mashonaland West"
801fb169-e77f-4ae7-b88a-cf69fde624f6,"Westview Surgery-marisa","3482 Katanga, Norton, Mashonaland West"
f9f40a9c-10d4-4b98-9fbc-d88045ac2f58,"Nyabira Pharmacy","NY 488 Nyabira Zvimba Rural District, Nyabira, Harare"
a54e4c06-13c6-4c2c-96f2-e3e0e5ef3f61,"Nyabira Pharmacy","Shop 488 NY 488, Nyabira, Harare"
1c8a2a65-1b5a-4dfe-b4cb-da6098a7ef16,"Paradise Primary Care","Plot GL 1540 Lilfordia Farm, Nyabira, Harare"
29f6efb8-5f45-4523-a9c3-8fa9b39b47c9,"Rutendo Medical Centre","NY 87 Nyabira, Nyabira, Harare"
5e36c59e-5502-4ec4-b5c2-631ae4e8ae3a,"Astra Pharmacy Nyanga","318 Nyamhuka 1 Shops, Nyanga, Harare"
bbb67067-5a66-4d30-89f3-0ccc6179a6e3,"Avila Mission Hospital","Avila Mission Hospital P.bag 2009, Nyanga, Harare"
4114675b-0c87-40c6-8d28-e4ddebc44770,"Bonda Pharmacy","Stand 1 Bonda Farm Sanyatwe, Nyanga, Harare"
1e269fa3-46bc-40f1-96a9-6ef7c2fc6740,"Claremont Estate Clinic","Claremont Estate Juliasdale, Nyanga, Harare"
2553a6b4-f465-4fa1-aa43-7e94f6f811f4,"Dis-smart Pharmacy","4 Shonalanga Drive Rochdale, Nyanga, Harare"
ca4ee013-75ee-47a1-a387-52e356a020a3,"DR Manasa Mandizvidza Dental Surgery","Stand 991, Nyanga, Harare"
a007c431-f3a1-476e-80a8-230703abf0b8,"Elim Mission Hospital","Elim Mission Hospital, Nyanga, Harare"
c87ae46f-44b1-453a-b1db-6a80576072d7,"Elim Mission Hospital","P.bag 2007, Nyanga, Harare"
9abc2b1c-f97b-4286-b9f4-b885bb4d8d3e,"Honde Mission Clinic","Honde Mission Clinic P.bag 1001 Hauna, Nyanga, Harare"
55b5ee81-0f8b-4138-96be-3587dd487968,"Hwesaland Medical Centre","172 Ruwangwe Growth Point, Nyanga, Harare"
4cbf3d50-0912-4303-85e7-c809f2d7e95a,"Mapako Rural Health Centre","Mapako Business Centre Nyabunje Ward 18, Nyanga, Harare"
8b161341-e1ab-4f4c-aae8-b956a347a46e,"Mt Melleray Mission","Mt Melleray Mission, Nyanga, Harare"
c4cfd697-9886-4650-a8d8-dfe88ec1de84,"Mt Melleray Mission Hospital","Mt Mellery Mission Hospital P.bag 2008, Nyanga, Harare"
f2b9b9fd-4b4c-4d23-8e3c-6eea99b33b5d,"Nyamhuka Surgery","Stand Number 132 Nyamhuka 1, Nyanga, Harare"
c2092405-0d4c-42ea-b413-96023f0b9acf,"Nyanga Healthcare Clinic","991 Nyangani Park, Nyanga, Harare"
62808aaa-1cd2-420d-9550-4d492c4569ba,"Nyanga Rdc-chatindo Rural Health Centre","Ward 11 Chatindo Village, Nyanga, Harare"
37f96ab8-872f-4ade-a896-a875bd6032ee,"Nyanga Rdc-chiwarira Rural Health Center","Ward 5 Nyanga North, Nyanga, Harare"
22916912-215e-46c6-860a-bdd620eb30c5,"Nyanga Rdc-dombo Rural Health Centre","P.bag 2010, Nyanga, Harare"
92b9ea7a-cfc4-495d-9930-c645df126f45,"Nyanga Rdc-fombe Rural Health Centre","Fombe Clinic Box 7, Nyanga, Harare"
c5668ba6-1d56-4ba7-901c-ceaac0fb2e19,"Nyanga Rdc-gairezi Rural Health Center","Gairezi Rural Health Center P.bag 2004, Nyanga, Harare"
3b64d768-d20e-464b-b74f-139ebae00ecd,"Nyanga Rdc-gotekote Rural Health Centre","P.bag 2024, Nyanga, Harare"
38db0610-d006-488e-aba9-4a0fb8b179f5,"Nyanga Rdc-kambudzi Rural Health Centre","111 Rochdale, Nyanga, Harare"
19111a12-fc11-4aad-a737-657a49f87fc1,"Nyanga Rdc-matize Rural Health Center","Matize Rural Health Center Box 109, Nyanga, Harare"
72132675-12da-4932-8cd1-c82829ce6225,"Nyanga Rdc-mobile Clinic","P.o.box 7 Nyanga North, Nyanga, Harare"
32f88268-fa17-44b0-a202-934bb180a7d5,"Nyanga Rdc-mukunza Rural Health Centre","Ward 3 Mukunza Village, Nyanga, Harare"
f9084793-9c0f-4e4a-be9f-45ee1e4cca21,"Nyanga Rdc-nyadowa Rural Health Center","Nyadowa Rural Health Center Box 7, Nyanga, Harare"
caa2bdfa-61bb-4297-8e3b-259a3ff7c46e,"Nyanga Rdc-nyafaru Rural Health Center","Nyafaru Clinic Box 7, Nyanga, Harare"
23364db3-a076-4ac5-8167-a5eef7208904,"Nyanga Rdc-nyajezi Rural Health Centre","111 Rochdale, Nyanga, Harare"
0a2ec55a-0547-41bb-a106-891e68b7adda,"Nyanga Rdc-nyamaropa Rural Health Centre","Nyaruwaka Business Centre Ward 12, Nyanga, Harare"
f9821c97-9f87-4e1e-a1d7-66732aea2657,"Nyanga Rdc-nyarumvurwe Rural Health Center","Nyarumvurwe Rural Health Center P.bag 2062, Nyanga, Harare"
b9726345-baf0-4d0f-90dc-65701233793e,"Nyanga Rdc-nyatate Rural Health Centre","Ward 17 Nyanga South, Nyanga, Harare"
363bc0f8-91d6-4cb7-9ae7-e831dfbe9766,"Nyanga Rdc-nyautare Rural Health Centre","P.o.box 157, Nyanga, Harare"
2d77050e-2e2e-4cbe-895d-c96d9b719431,"Nyanga Rdc-ruchera Rural Health Centre","P.bag 8081, Nyanga, Harare"
515efd3e-c77d-4f44-8944-97ce0a246ce5,"Nyanga Rdc-sabvure Clinic","Sabvure Clinic Box 7, Nyanga, Harare"
20fb2aef-6e42-4e01-a528-25a03093bbe8,"Nyanga Rdc-tombo Rural Health Center","Tombo Rural Health Center Box 7, Nyanga, Harare"
960df5a9-87ff-4dbb-96db-e4758ddcffff,"Regina Coeli Mission Hospital","Regina Coeli Mission Mawadza Village, Nyanga, Harare"
4d0b93cc-6e59-442e-adf7-d0a5c57f923b,"Selbourne Clinic (nyanga Pine)","The Wattle Company Juliasdale Estates Juliasdale, Nyanga, Harare"
426f4448-ef13-489a-ac5f-926658a4cc66,"Headlands Zimsmart Villages Telehealth Kiosk","Headlands Post Office, Nyazura, Harare"
ba94a93b-bb6e-4488-a168-e083d672eed7,"Nedziwa Mission Clinic","Nedziwa Business Centre, Nyazura, Harare"
f79caf46-1cb0-4362-a406-2c99bd2a876f,"Nyazura Surgery","Stand Number 1480 Nyazura Business Centre, Nyazura, Harare"
fc8c8227-35b9-4159-8fab-bbdda6d8820e,"Nyazura Zimstart Villages Telehealth Kiosk","Nyazura Post Office, Nyazura, Harare"
3a770f18-7a18-4624-8ef8-3929c0a7c500,"Smart-med Pharmacy","1480/1 Nyazura Business Centre, Nyazura, Harare"
f974880f-e556-4985-8a47-56d6ab2ac861,"Bikita Rdc-chitasa Clinic","Ward 7 P.bag 594, Nyika, Harare"
7bbed11c-77b6-4f2c-a0f4-6f5ea0c2649d,"Bikita Rdc-gangare Clinic","Ward 21 P.bag 594, Nyika, Harare"
323a2591-cb4a-4de6-a44d-89a96be824fa,"Bikita Rdc-gava Clinic","Ward 1 P.bag 594, Nyika, Harare"
dece6de0-5422-428c-87fc-e0289c3de670,"Bikita Rdc-hozvi Clinic","Ward 10 P.bag 594, Nyika, Harare"
284f2212-783b-41cf-afee-b5b571c5da8b,"Bikita Rdc-marozva Clinic","Ward 32 P.bag 594, Nyika, Harare"
524292d8-6cf2-4bb7-8b4f-64b29923b46e,"Bikita Rdc-mungezi Clinic","Ward 23 P.bag 594, Nyika, Harare"
efbd1cdd-b050-4ac4-9788-e29ffb84f3a1,"Bikita Rdc-mutikizizi Clinic","Ward 6 P.bag 594, Nyika, Harare"
304362b2-e740-4e21-8513-5ee57e1ea2fa,"Bikita Rdc-muvava Clinic","Ward 25 P.bag 594, Nyika, Harare"
f24f41f7-afd7-4630-b362-051c7f196e04,"Bikita Rdc-negovanhu Clinic","Ward 14 P.bag 594, Nyika, Harare"
e23c373f-15f8-45ce-9129-ebb554fb65ed,"Bikita Rdc-odzi Clinic","Ward 3 P.bag 594, Nyika, Harare"
1c39d3fd-04a4-4a88-8451-87653ccdcb53,"Bikita Rdc-pfupajena Clinic","Ward 5 P.bag 594, Nyika, Harare"
a4caa4df-d850-4711-a3e6-4c6f416f4a65,"Mashoko Christian Hospital-maranda Mission Clinic","Maranda Mission Clinic, Nyika, Harare"
039265e0-f3ef-452a-ac96-09a28b56a640,"Pure Joy Pharmacy - Nyika","2053 Nyika Growth Point, Nyika, Harare"
dc01cdb1-6df5-4ee7-a751-c1cc500c9997,"Servant Pharmacy","Stand 3537, Nyika, Harare"
2a6ca38f-e89c-4ce5-b8c7-51e8f8a8bd99,"Silveira Mission Hospital","Silveira Mission Hospital, Nyika, Harare"
e49988a1-b0d2-4022-b039-b545d601549f,"Zrp-bikita Camp Clinic","Bikita Camp Clinic, Nyika, Harare"
d54f28bc-6e6c-414a-bea0-93ae24275de5,"3rd Avenue Pharmacy-plumtree","16 Thekwani Road, Plumtree, Harare"
32eeb2b9-5a89-44ab-bdb6-6550881c2037,"BMG Plumtree Clinic","Stand 62 Dingumuzi, Plumtree, Harare"
d068486c-7214-4df6-bd91-773436f212ef,"Bulilima Rdc-dombodema Clinic","Nyele Ward 4, Plumtree, Harare"
7b6566a1-7518-4a56-ad94-999f45887e3a,"Bulilima Rdc-huwana Clinic","Huwana Ward 8, Plumtree, Harare"
49ec1b04-0d93-46e6-b410-987425108b6e,"Bulilima Rdc-madlambudzi Clinic","Madlambudzi Ward 11, Plumtree, Harare"
33659393-40e6-4044-9d4a-1800631eebc2,"Bulilima Rdc-makhulela Clinic","Makhulela Ward 9, Plumtree, Harare"
79f3cf79-43e3-42a6-8d8e-b4a250971640,"Bulilima Rdc-masendu Clinic","Masendu Ward 7, Plumtree, Harare"
f3df4aa3-a20e-40cf-a7c8-00e3e683701f,"Bulilima Rdc-ndiweni Clinic","Ndiweni Village Ward 2, Plumtree, Harare"
0f999479-d904-4f25-ac38-c9d94188c463,"Bulilima Rdc-sikhati Clinic","Tshankwa Ward 1, Plumtree, Harare"
2b1886eb-ddc7-4484-8255-12a8bed53364,"Embakwe Mission Hospital","Embakwe Mission Hospital Embakwe, Plumtree, Harare"
985d081f-602e-4a9f-a5e9-35b5c78d23d6,"Exceed Dental Clinic","62 Vukantengane, Plumtree, Harare"
b1dca3f4-e707-44ad-b329-742d0703cac0,"Idtech Diagnostic Laboratories - Plumtree","Stand Number 322 CBD, Plumtree, Harare"
7d1f9e38-0cc5-4614-bbbd-26d6f904f7fc,"Immuno- Genetics Laboratory","Stand 320 Central Road, Plumtree, Harare"
3c13d121-06da-4186-887a-31d1796a04af,"Macingwana Church Of Christ Clinic","Macingwana Busiess Center, Plumtree, Harare"
154037b9-09de-4d71-bbea-0626d2ea97e9,"Mangwe Rdc-maninji Rural Health Centre","Maninji Ward 8 Sindisa Village, Plumtree, Harare"
6fee5ab5-b10d-4cbd-97d6-f52a097490b4,"Meds 24 Pharmacy","Stand 62 Vuka Ntengane Complex Dingumuzi, Plumtree, Harare"
b970e7f8-082e-4d7f-8a1e-fbc92ca63956,"Meds24 Pharmacy","13 Tekwane Road, Plumtree, Harare"
fcdb3343-9ac7-4802-8bd4-4f058601d19e,"Meds Diagnostic & Analytics (pvt) Ltd Trading As Bulawayo Medical Group Laboratory","Lot E Ven Rooyens Bulawayo Road, Plumtree, Harare"
040c4562-22ad-4929-a709-43222b35049d,"Plumtree-bango Rural Health Centre","Ward 10 Matanka Village, Plumtree, Harare"
c05e7874-df2d-442c-acce-bc8fa38462e2,"Plumtree Community Lab Services","St Theresa Mission, Plumtree, Harare"
e84e7f85-c043-4508-bdb1-58970c2184b5,"Plumtree District Hospital","Plumtree Hospital, Plumtree, Harare"
04219fc0-ac62-4fc3-beb8-f597a37b1115,"Plumtree Family Surgery","Stand 173, Plumtree, Harare"
4ef50411-5da0-4f03-9680-0bb98e6859f9,"Plumtree Pharmacy","14 Tegwani Road, Plumtree, Harare"
be7dbce9-7e3f-4238-ba51-fb3839dc7fce,"Plumtree Rdc-dingimuzi Clinic","1515 Dingumuzi, Plumtree, Harare"
3ca8ed9e-5d72-45d4-8b24-d04dd38b7f0e,"Plumtree Rdc-matjinge Rural Health Center","Box 27, Plumtree, Harare"
1a3704cc-e2c0-4f40-b26b-d1c4a0f5f9f3,"Plumtree Rdc-mayobodo Rural Health Centre","Box 27, Plumtree, Harare"
49ad1cdd-873b-44ce-b25f-566526dd2184,"Plumtree Rdc-ngwazwi Rural Health Center","Ngwazwi BOX 27, Plumtree, Harare"
0ca2d1b4-111f-4155-acd0-2291f0e01772,"Plumtree Rdc-village 13 Rural Health Center","Village 13 BOX 27, Plumtree, Harare"
cc06bf06-f953-4160-bb68-2256cacf19b3,"Prisons-anju Farm Clinic","Anju Farm Clinic, Plumtree, Harare"
b3b765e9-3a64-44ac-806a-96590a24c9cf,"Prisons-plumtree Clinic","Plumtree Prison, Plumtree, Harare"
619d5993-e9f7-402a-8a3f-3a00140f5eee,"Titshi Surgery","Stand 329, Plumtree CBD, Plumtree, Harare"
6f2c69c6-3758-4c91-90b2-f80604db9c86,"Trustmed Pharmacy","16 Thekwane Road, Plumtree, Harare"
1e62fa94-ef27-4d0f-9bb0-7548ef5320af,"Urban Breeze Pharmacy","Stand 2293 Gwabuka, Plumtree, Harare"
723bf199-1fc9-4104-8a57-0478f3b69a02,"Urban Breeze Pharmacy","14 Thekwane Road, Plumtree, Harare"
aadc636e-05e4-4dc4-8ed6-2bf3fa9bdccd,"Zrp-bulilimamangwe Camp Clinic","Plumtree Camp, Plumtree, Harare"
cf976b40-537e-406e-a9b8-68530ea892ff,"Medimart Pharmacy Redcliff","Unit 1, 14098 Millenium Park, Redcliff, Harare"
00afbeee-488a-4a6a-bca2-552cae7bf6d6,"Redcliff Medical Centre","Shop Number 1 Rhodes Tower, Redcliff, Harare"
675648f9-9eda-4958-9f0b-3f4db42ae946,"Steelmakers Industrial Clinic","Old Steel Works Road Heavy Industrial Zone, Redcliff, Harare"
b8d9c5fa-d172-4b50-9ae6-2ac18627f119,"Asteroid Health","Flat 8 Kennedy Court Chimoi Street, Rusape, Manicaland"
27e94f60-d55d-4e3e-b962-a9a2639b01f5,"Cityville Dental Services","38/1 J. Tongogara Street, Rusape, Manicaland"
cf8c5f07-166b-42a7-bea6-ecff14527237,"Cleanworld Pharmacy","Shop 4, 9 Nyabadza Ave, Rusape, Manicaland"
e3c69b9e-638b-42d9-a881-e159220b8fe6,"DR. Matsvayi Surgery","19 Robert Mugabe Way, Rusape, Manicaland"
87de5178-e709-434a-9f4f-7353a1ac307c,"DR Matsvayi Surgery- X-ray Unit","19 Robert Mugabe Way, Rusape, Manicaland"
acf4a75d-45d0-429e-a4f3-896c8a454296,"Edgiray Investments Pvt Ltd T/A Hometown Pharmacy","Shop 9 Corner R.mugabe & H.chitepo, Rusape, Manicaland"
5e224b4e-76ef-4e82-b872-426175f04458,"Freeway Pharmacy","21 Shop 3 Robert Mugabe Way, Rusape, Manicaland"
44fd07c3-c303-4552-b028-f3049e07ad5b,"Friends Pharmacy","883 Vengere Shops, Rusape, Manicaland"
d9ae197e-bb2f-42d6-b175-1776d1fe3109,"Greensville Pharmacy","Shop 1-12 A Herbert Chitepo Street, Rusape, Manicaland"
c5a6d886-62cc-499a-bbff-ba5ba21c060f,"Greenview Pharmacy - Rusape","Shop 112 Herbert Chitepo Street, Rusape, Manicaland"
75b5f589-1654-4a6c-9872-4376996a837d,"Hope Hospital","11 Mbuya Nehanda Street, Rusape, Manicaland"
ebf4fa34-bd33-4ee9-b835-14e5e00fb7c8,"Lid Medical Laboratory Services - Rusape","62 Chimoto Street, Rusape, Manicaland"
986b03ab-c1bc-4688-b259-000f8de8e149,"Lifecare Pharmacy","Shop 12 Robert Mugabe Street, Rusape, Manicaland"
8a2df10e-a701-41ab-92c5-68846b1bfa8b,"Lifecare Pharmacy","22/23 Robert Mugabe Street, Rusape, Manicaland"
6873bf6f-7e3e-4e0b-9291-662c800d7a14,"Lifecare Pharmacy Evergreen Rusape","Shop 37 H. Chitepo Street, Rusape, Manicaland"
f186bc17-686c-44e9-bea4-7aa5b0de18bc,"Mabvazuva Pharmacy","2788 Mabvazuva Infill, Rusape, Manicaland"
afc412e6-7cf7-4417-98f1-23a59de66731,"Magamba Medical Centre","3777 Magamba Extension Magamba, Rusape, Manicaland"
8868e659-fa3e-4345-ad47-d18c88252be8,"Oceancare Evergreen Pharmacy","Stand 42 Chingaira Street, Rusape, Manicaland"
0f7f0ebd-e9e3-42a0-9203-86cad45dd076,"Oceancare Tait Pharmacy","Stand 229 Tait Avenue, Rusape, Manicaland"
157e5c96-71ef-4786-b5f3-1ba1d54b3bfd,"Odzi Rdc-chiwere Rural Health Center","Chiwere Rural Health Center P.box 109 Odzi, Rusape, Manicaland"
686887c2-2487-4612-a52f-4948d3acfcac,"Odzi Rdc-gwindingwi Rural Health Center","Gwindingwi Rural Health Center Box 76 Odzi, Rusape, Manicaland"
eed6cb91-0933-4a38-99d0-f0c35f3b340c,"Odzi Rdc-mt Zuma Rural Health Center","Mt Zuma Rural Health Center Box 64 Odzi, Rusape, Manicaland"
d5050df2-1090-4f73-96ac-3e4c00c61ec6,"Odzi Rdc-nyagundi Rural Health Center","Nyagundi Rural Health Center Box 62 Odzi, Rusape, Manicaland"
d8a30fb4-9f23-497d-9475-9944da947d2a,"Odzi Rdc-nyamazura Rural Health Center","Nyamazura Rural Health Center Box 106 Odzi, Rusape, Manicaland"
